label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
T,0.0,0.0,0.20212125778198242,-0.05871981382369995,0.34841832518577576,-0.16193300485610962,0.4801858365535736,-0.21278995275497437,0.6293277442455292,-0.2608088254928589,0.21048995852470398,-0.3971993029117584,0.2445617914199829,-0.5388391613960266,0.2650851607322693,-0.6268615126609802,0.26040568947792053,-0.6939686834812164,0.13754144310951233,-0.39090073108673096,0.18438005447387695,-0.5853384733200073,0.18619441986083984,-0.7204924821853638,0.165574312210083,-0.8268597424030304,0.060759782791137695,-0.35886913537979126,0.09391739964485168,-0.5381450057029724,0.0873420238494873,-0.6590603888034821,0.06477388739585876,-0.7595497667789459,-0.021519362926483154,-0.30279189348220825,0.0030211955308914185,-0.4456796646118164,-0.002467811107635498,-0.5459111630916595,-0.020527392625808716,-0.6352290213108063
T,0.0,0.0,0.18083065748214722,-0.08526098728179932,0.31316107511520386,-0.2090752124786377,0.4366827607154846,-0.2925412654876709,0.5690576434135437,-0.36365145444869995,0.16417452692985535,-0.3936959505081177,0.18976131081581116,-0.503534197807312,0.21688097715377808,-0.5547943413257599,0.22962123155593872,-0.5971982479095459,0.09147784113883972,-0.3959870934486389,0.10406172275543213,-0.6004318594932556,0.09747609496116638,-0.7245060801506042,0.07077747583389282,-0.8208517730236053,0.01577085256576538,-0.3624873161315918,0.00851815938949585,-0.5515886545181274,-0.020089268684387207,-0.6678626835346222,-0.059674009680747986,-0.7662590742111206,-0.05904380977153778,-0.29698050022125244,-0.07099854946136475,-0.44420960545539856,-0.09800928831100464,-0.5343031883239746,-0.135198175907135,-0.6162440478801727
Y,0.0,0.0,0.15776240825653076,-0.10481375455856323,0.2543114423751831,-0.3401455283164978,0.29434049129486084,-0.523980587720871,0.36461901664733887,-0.6367159336805344,0.04176914691925049,-0.4487983286380768,-0.007526099681854248,-0.5764609575271606,0.008336663246154785,-0.43681368231773376,0.03425019979476929,-0.31240785121917725,-0.06842762231826782,-0.4102301597595215,-0.10584473609924316,-0.49341967701911926,-0.06513482332229614,-0.32101666927337646,-0.02565854787826538,-0.20080804824829102,-0.16324293613433838,-0.3638112545013428,-0.20380598306655884,-0.4569477140903473,-0.14917141199111938,-0.302872896194458,-0.09704667329788208,-0.1849185824394226,-0.24865055084228516,-0.31474965810775757,-0.33360734581947327,-0.4720958471298218,-0.39484694600105286,-0.5645153373479843,-0.44435593485832214,-0.6547079980373383
Y,0.0,0.0,0.16957050561904907,-0.07500952482223511,0.30263662338256836,-0.2500540614128113,0.39407145977020264,-0.39408934116363525,0.499739408493042,-0.446555495262146,0.12537813186645508,-0.4048721492290497,0.12947970628738403,-0.5066603422164917,0.13042986392974854,-0.36942625045776367,0.13383471965789795,-0.2771276831626892,0.018954545259475708,-0.3977435827255249,0.022382915019989014,-0.4757098853588104,0.037750959396362305,-0.3110717535018921,0.048310279846191406,-0.22212564945220947,-0.07898339629173279,-0.3812098205089569,-0.08704817295074463,-0.4578497111797333,-0.05430632829666138,-0.2972649335861206,-0.03260999917984009,-0.1947026252746582,-0.1734873205423355,-0.3634687662124634,-0.2125193178653717,-0.5279236733913422,-0.2369152307510376,-0.6282196789979935,-0.25886741280555725,-0.7289565205574036
K,0.0,0.0,0.11289101839065552,-0.2105933427810669,0.06461778283119202,-0.3718695044517517,-0.014936774969100952,-0.4679589867591858,-0.0843057632446289,-0.567658394575119,-0.1623018980026245,-0.48847678303718567,-0.15276002883911133,-0.6538294553756714,-0.18769876658916473,-0.7749270796775818,-0.21590332686901093,-0.8719049990177155,-0.23296698927879333,-0.40022528171539307,0.07632505893707275,-0.48840466141700745,0.2564103603363037,-0.46228745579719543,0.37729644775390625,-0.46644335985183716,-0.23716402053833008,-0.29339611530303955,0.103054940700531,-0.35661423206329346,0.1298777461051941,-0.23423349857330322,0.0771893858909607,-0.17224633693695068,-0.20226652920246124,-0.19712817668914795,0.05263105034828186,-0.23896777629852295,0.0833556056022644,-0.1783265471458435,0.03692391514778137,-0.1459525227546692
A,0.0,0.0,0.2039402425289154,-0.011922895908355713,0.37751486897468567,-0.13261926174163818,0.4432680308818817,-0.2901113033294678,0.4821743667125702,-0.4118894785642624,0.29613420367240906,-0.3067290782928467,0.3120381534099579,-0.3994436115026474,0.2794879376888275,-0.23437881469726562,0.27175888419151306,-0.19362151622772217,0.14244046807289124,-0.3354261815547943,0.16591766476631165,-0.43591269850730896,0.14541247487068176,-0.22924530506134033,0.15163633227348328,-0.20855814218521118,-0.004674851894378662,-0.337453693151474,0.006847351789474487,-0.4530312120914459,0.005549341440200806,-0.25513309240341187,0.02019399404525757,-0.21905779838562012,-0.1374034285545349,-0.3221336007118225,-0.14560028910636902,-0.4125843644142151,-0.13081878423690796,-0.2767961919307709,-0.10559621453285217,-0.2347458004951477
Y,0.0,0.0,-0.17526298761367798,-0.10204994678497314,-0.3102647364139557,-0.29816746711730957,-0.3988374173641205,-0.44214072823524475,-0.501906156539917,-0.5061913728713989,-0.12300735712051392,-0.4164460003376007,-0.0887412428855896,-0.5384324491024017,-0.08191043138504028,-0.4006071388721466,-0.0873304009437561,-0.28902149200439453,-0.0034180879592895508,-0.4026936888694763,0.022087931632995605,-0.49834585189819336,0.00958925485610962,-0.3280125856399536,-0.00929117202758789,-0.21460485458374023,0.1003410816192627,-0.3834647536277771,0.13208144903182983,-0.4686353802680969,0.10036540031433105,-0.3075926899909973,0.0663864016532898,-0.19508683681488037,0.193473219871521,-0.3622034788131714,0.25446248054504395,-0.5217693150043488,0.2957402467727661,-0.6165497899055481,0.3255796432495117,-0.7120667546987534
K,0.0,0.0,-0.11892685294151306,-0.14871758222579956,-0.14781078696250916,-0.3261638283729553,-0.06922566890716553,-0.4769805073738098,0.02154463529586792,-0.6173086166381836,-0.1918703317642212,-0.49944913387298584,-0.22819814085960388,-0.6580037474632263,-0.2588210701942444,-0.7628540396690369,-0.2552732527256012,-0.8811753988265991,-0.033200204372406006,-0.4599617123603821,0.1075863242149353,-0.5415053069591522,0.2354520559310913,-0.5238331258296967,0.35257965326309204,-0.5560644268989563,0.11032187938690186,-0.393726646900177,0.2386670708656311,-0.4270445704460144,0.19274836778640747,-0.29378485679626465,0.17576736211776733,-0.2887813448905945,0.2431151270866394,-0.335862934589386,0.32229429483413696,-0.32909828424453735,0.26645761728286743,-0.24263668060302734,0.23451745510101318,-0.24605649709701538
D,0.0,0.0,0.1630406230688095,-0.11633247137069702,0.2831476777791977,-0.19743871688842773,0.40090523660182953,-0.22606927156448364,0.5121438950300217,-0.24066084623336792,0.20431433618068695,-0.34587347507476807,0.2334960252046585,-0.5356025397777557,0.2524166852235794,-0.6798002123832703,0.24630577862262726,-0.7946629226207733,0.1615937203168869,-0.2910817861557007,0.38943205773830414,-0.3447469472885132,0.5508935898542404,-0.2638009786605835,0.6349248737096786,-0.18129634857177734,0.14946483075618744,-0.19104546308517456,0.38236676156520844,-0.24188858270645142,0.5364594906568527,-0.19338059425354004,0.6051422208547592,-0.13252466917037964,0.17251159250736237,-0.08910113573074341,0.36430661380290985,-0.11916393041610718,0.4934146851301193,-0.10479497909545898,0.5692182630300522,-0.0697283148765564
D,0.0,0.0,0.08272624015808105,-0.16288232803344727,0.1951802670955658,-0.25754016637802124,0.3197981119155884,-0.2896920442581177,0.42679286003112793,-0.2937878966331482,0.21199700236320496,-0.3231008052825928,0.269546777009964,-0.5155108571052551,0.2851317226886749,-0.655254602432251,0.27513498067855835,-0.7586605548858643,0.23168286681175232,-0.2474822998046875,0.5073771476745605,-0.29524773359298706,0.6365704536437988,-0.22987312078475952,0.6650230884552002,-0.1670132279396057,0.2698870301246643,-0.14955931901931763,0.555829644203186,-0.2060154676437378,0.6694583892822266,-0.1662479043006897,0.6980210542678833,-0.1259913444519043,0.3258005380630493,-0.050974905490875244,0.5333179235458374,-0.09525132179260254,0.6273729801177979,-0.09416383504867554,0.6640365123748779,-0.07643276453018188
T,0.0,0.0,0.2208620309829712,-0.03896069526672363,0.3656672239303589,-0.12713682651519775,0.510352373123169,-0.15997183322906494,0.6624258160591125,-0.19728296995162964,0.2704460322856903,-0.3237602412700653,0.3747597336769104,-0.3256218731403351,0.47118300199508667,-0.2722431421279907,0.5370764136314392,-0.22498571872711182,0.19837307929992676,-0.33578091859817505,0.25355473160743713,-0.5147977769374847,0.26719003915786743,-0.6449213027954102,0.2470836639404297,-0.7509303689002991,0.12268239259719849,-0.32040339708328247,0.1584325134754181,-0.4938895106315613,0.16021639108657837,-0.6122082322835922,0.1324976086616516,-0.7119677662849426,0.0547022819519043,-0.28175783157348633,0.075956791639328,-0.41684943437576294,0.06841182708740234,-0.5137189030647278,0.04624141752719879,-0.5970236361026764
P,0.0,0.0,-0.12481707334518433,-0.06377202272415161,-0.28821861743927,-0.12747830152511597,-0.42647331953048706,-0.16255265474319458,-0.5487922132015228,-0.19778883457183838,-0.33142077922821045,-0.27844732999801636,-0.5219198763370514,-0.3706035614013672,-0.6305785477161407,-0.4651266932487488,-0.7121477425098419,-0.554633617401123,-0.28288769721984863,-0.2478753924369812,-0.47958794236183167,-0.04832857847213745,-0.441836416721344,0.04379582405090332,-0.3949006497859955,0.0527767539024353,-0.23504453897476196,-0.15038305521011353,-0.40166252851486206,0.06899416446685791,-0.3300367593765259,0.09934341907501221,-0.2662438750267029,0.05128180980682373,-0.1892319917678833,-0.041945815086364746,-0.3195415735244751,0.1443244218826294,-0.2593386173248291,0.16234850883483887,-0.20720911026000977,0.10955607891082764
Y,0.0,0.0,0.15645748376846313,-0.07678687572479248,0.2992417812347412,-0.2385185956954956,0.39669477939605713,-0.3832872807979584,0.5170512199401855,-0.44099143147468567,0.13998258113861084,-0.3992546796798706,0.09932655096054077,-0.5089209973812103,0.07895490527153015,-0.36535513401031494,0.0859585702419281,-0.25187885761260986,0.016844749450683594,-0.3941693902015686,-0.02065885066986084,-0.4748293459415436,-0.012954652309417725,-0.3095431327819824,0.009791016578674316,-0.19964033365249634,-0.08937793970108032,-0.3798329830169678,-0.1374313235282898,-0.4611426293849945,-0.1093868613243103,-0.31572985649108887,-0.06870013475418091,-0.2059738039970398,-0.1827860325574875,-0.3587605357170105,-0.22174301743507385,-0.5236836075782776,-0.2542648911476135,-0.62421515583992,-0.28076618909835815,-0.7187218219041824
H,0.0,0.0,-0.06494647264480591,-0.1487652063369751,-0.017389386892318726,-0.29370296001434326,0.08958101272583008,-0.38685429096221924,0.20286041498184204,-0.4321730434894562,-0.0994049608707428,-0.42263513803482056,-0.10116058588027954,-0.6115690469741821,-0.13274607062339783,-0.7421266734600067,-0.17550387978553772,-0.8298598825931549,-0.019223332405090332,-0.42148512601852417,0.19186097383499146,-0.512549102306366,0.2993345260620117,-0.4261648952960968,0.32450437545776367,-0.35589659214019775,0.07151409983634949,-0.3873569369316101,0.2765195369720459,-0.5119864046573639,0.35678356885910034,-0.4327969253063202,0.3563683032989502,-0.3654179573059082,0.17452150583267212,-0.3443793058395386,0.20957231521606445,-0.5303845107555389,0.19420528411865234,-0.6375410556793213,0.14490747451782227,-0.7339342832565308
R,0.0,0.0,0.19080373644828796,-0.11278349161148071,0.31728601455688477,-0.23530787229537964,0.4310098886489868,-0.3116337060928345,0.5057193636894226,-0.3814740777015686,0.07882124185562134,-0.47880634665489197,0.16892194747924805,-0.6424239277839661,0.26584839820861816,-0.738825261592865,0.35218632221221924,-0.8070358037948608,-0.002156183123588562,-0.47176432609558105,0.14146512746810913,-0.6561174988746643,0.22603613138198853,-0.7477645874023438,0.29172855615615845,-0.8208509087562561,-0.043517157435417175,-0.41303491592407227,0.28088951110839844,-0.47965723276138306,0.35324883460998535,-0.3679465055465698,0.33762818574905396,-0.29257309436798096,-0.03125223517417908,-0.33586543798446655,0.24337226152420044,-0.351706326007843,0.3553640842437744,-0.307830274105072,0.40148478746414185,-0.2925712466239929
A,0.0,0.0,0.20135992765426636,-0.05021047592163086,0.3598718047142029,-0.24686932563781738,0.40861326456069946,-0.4436953067779541,0.4270513653755188,-0.5841663032770157,0.26984846591949463,-0.42542681097984314,0.28965097665786743,-0.5747903883457184,0.2557904124259949,-0.41707271337509155,0.24061810970306396,-0.35167068243026733,0.1290765106678009,-0.44263696670532227,0.14353758096694946,-0.5787952393293381,0.1316555142402649,-0.38476336002349854,0.12519767880439758,-0.34020373225212097,-0.007621824741363525,-0.43253692984580994,0.0029316842555999756,-0.5663164854049683,0.01567673683166504,-0.37255609035491943,0.013899445533752441,-0.3193961977958679,-0.14589741826057434,-0.4064463675022125,-0.1399172842502594,-0.5158907175064087,-0.10551312565803528,-0.38657110929489136,-0.09366089105606079,-0.3356108069419861
R,0.0,0.0,0.08318105340003967,-0.08719897270202637,0.2249603271484375,-0.2212468385696411,0.4074532091617584,-0.3026105761528015,0.5564278066158295,-0.3330732583999634,0.03638984262943268,-0.4188099205493927,0.15540218353271484,-0.6277676820755005,0.2979186773300171,-0.7330565452575684,0.41608384251594543,-0.7921051979064941,0.07592853903770447,-0.40549489855766296,0.388375848531723,-0.5032424330711365,0.41810473799705505,-0.4177526533603668,0.36260512471199036,-0.37572407722473145,0.15818724036216736,-0.35333532094955444,0.49121925234794617,-0.41473057866096497,0.48670241236686707,-0.3002903461456299,0.4053250253200531,-0.23961013555526733,0.2543691098690033,-0.28902125358581543,0.5214997828006744,-0.30083930492401123,0.5306968986988068,-0.22160083055496216,0.4812505543231964,-0.17781823873519897
D,0.0,0.0,0.07675960659980774,-0.15580248832702637,0.2048170566558838,-0.26031649112701416,0.32991546392440796,-0.2954546809196472,0.44105684757232666,-0.29436421394348145,0.23701944947242737,-0.3301466703414917,0.29868513345718384,-0.5319923162460327,0.31009864807128906,-0.6745801568031311,0.30507779121398926,-0.7883666157722473,0.25520017743110657,-0.2615106701850891,0.5301145911216736,-0.3083328604698181,0.6667742133140564,-0.236957848072052,0.7022855877876282,-0.16991138458251953,0.2854357659816742,-0.16433501243591309,0.5735976099967957,-0.21207666397094727,0.6846386790275574,-0.1712571382522583,0.7143272161483765,-0.1352555751800537,0.33271145820617676,-0.06650447845458984,0.5461267828941345,-0.10536277294158936,0.6397337317466736,-0.0978555679321289,0.6828976273536682,-0.08233606815338135
M,0.0,0.0,-0.17123064398765564,0.050324805080890656,-0.29830390214920044,0.13904566317796707,-0.37395328283309937,0.21386059373617172,-0.4322155714035034,0.23386161774396896,-0.10964874923229218,0.21074741333723068,-0.037562206387519836,0.3693878874182701,0.03095036745071411,0.5023646578192711,0.0876951515674591,0.5801176056265831,0.06469446420669556,0.2506609186530113,0.12499549984931946,0.41996055096387863,0.1856955885887146,0.5791318640112877,0.2548982501029968,0.6901287063956261,0.19258975982666016,0.24097522348165512,0.26454949378967285,0.4212552234530449,0.32803869247436523,0.5782954916357994,0.3848946690559387,0.6958837732672691,0.2798120379447937,0.22042053192853928,0.38146907091140747,0.4058663472533226,0.43910402059555054,0.5466573461890221,0.4934127926826477,0.648687981069088
R,0.0,0.0,0.12112432718276978,-0.09383857250213623,0.2293306589126587,-0.23652279376983643,0.3247801661491394,-0.3319745659828186,0.3964049220085144,-0.38465309143066406,0.030365020036697388,-0.4638999104499817,0.1254885196685791,-0.6200776994228363,0.2363368272781372,-0.7343117594718933,0.3241537809371948,-0.8105832040309906,-0.06414392590522766,-0.4601360857486725,0.09269997477531433,-0.6312693357467651,0.14595121145248413,-0.7076005041599274,0.17040598392486572,-0.7775967121124268,-0.12308283150196075,-0.4075678586959839,0.20880967378616333,-0.45152202248573303,0.2591453790664673,-0.3178737163543701,0.23783648014068604,-0.2393832802772522,-0.13401052355766296,-0.3244277238845825,0.1252935826778412,-0.35720813274383545,0.2391878366470337,-0.3156229257583618,0.2882458567619324,-0.29539644718170166
V,0.0,0.0,0.11699491739273071,-0.09620225429534912,0.12901848554611206,-0.2355799674987793,-0.015105187892913818,-0.2642720341682434,-0.16057109832763672,-0.23782819509506226,-0.011169970035552979,-0.4413437843322754,-0.008974015712738037,-0.6153481006622314,0.004979074001312256,-0.710459977388382,0.011669397354125977,-0.8007098436355591,-0.14331990480422974,-0.41743987798690796,-0.30798518657684326,-0.5814699828624725,-0.4090035557746887,-0.6782497316598892,-0.5039298236370087,-0.7624067664146423,-0.2274826467037201,-0.34697216749191284,-0.29603275656700134,-0.44765618443489075,-0.18760770559310913,-0.3564797043800354,-0.1324869990348816,-0.2803458571434021,-0.2834334969520569,-0.24870264530181885,-0.3397003412246704,-0.3555837869644165,-0.25997668504714966,-0.3117290139198303,-0.20230251550674438,-0.25339317321777344
D,0.0,0.0,0.07196176052093506,-0.1560755968093872,0.21455124020576477,-0.26112478971481323,0.3621664345264435,-0.2933703660964966,0.47744807600975037,-0.2854427695274353,0.23829159140586853,-0.33955758810043335,0.312939316034317,-0.5501702725887299,0.3385106027126312,-0.697405070066452,0.34542399644851685,-0.8119218945503235,0.2554786503314972,-0.2675146460533142,0.5599043071269989,-0.29535579681396484,0.6987666189670563,-0.21717357635498047,0.7319612205028534,-0.14398479461669922,0.29043886065483093,-0.15872550010681152,0.6059421598911285,-0.193617045879364,0.7232535183429718,-0.14373493194580078,0.7568854987621307,-0.09528970718383789,0.344658225774765,-0.051969051361083984,0.573491781949997,-0.08354246616363525,0.6682568490505219,-0.06987178325653076,0.7188202440738678,-0.047182679176330566
R,0.0,0.0,0.03563137352466583,-0.11591631174087524,0.1548897624015808,-0.2546483874320984,0.33101800084114075,-0.3287820816040039,0.4783678948879242,-0.34220319986343384,0.024080276489257812,-0.41567784547805786,0.11913448572158813,-0.6275842189788818,0.25249943137168884,-0.729711502790451,0.36164841055870056,-0.787954717874527,0.07895234227180481,-0.4104592800140381,0.2875240743160248,-0.5935001373291016,0.36966076493263245,-0.6724014133214951,0.3976154029369354,-0.7683910429477692,0.1632312536239624,-0.3609219193458557,0.4839337170124054,-0.4442351758480072,0.49519410729408264,-0.32911717891693115,0.42387136816978455,-0.2674003839492798,0.27043434977531433,-0.2959372401237488,0.527159184217453,-0.30117684602737427,0.5247627794742584,-0.22175216674804688,0.4553042948246002,-0.1810619831085205
Y,0.0,0.0,0.17581620812416077,-0.06816959381103516,0.319326251745224,-0.2329716682434082,0.4158625304698944,-0.37036043405532837,0.5216319262981415,-0.4241591691970825,0.14499107003211975,-0.39591312408447266,0.13851848244667053,-0.49691325426101685,0.12628856301307678,-0.36740782856941223,0.12478169798851013,-0.269542396068573,0.03285488486289978,-0.3945225477218628,0.020692288875579834,-0.4735431969165802,0.024766504764556885,-0.31897419691085815,0.033569127321243286,-0.2252407670021057,-0.06940686702728271,-0.3821532726287842,-0.09315690398216248,-0.46251019835472107,-0.06713846325874329,-0.3074486255645752,-0.04176613688468933,-0.20051193237304688,-0.16467073559761047,-0.36720195412635803,-0.19097821414470673,-0.538617879152298,-0.21243616938591003,-0.6425535976886749,-0.231812983751297,-0.741404265165329
D,0.0,0.0,0.13957718014717102,-0.14430546760559082,0.23772874474525452,-0.23256897926330566,0.3391479551792145,-0.2719781994819641,0.43462875485420227,-0.2882787585258484,0.1730457842350006,-0.3407837152481079,0.2048858404159546,-0.535547524690628,0.23761498928070068,-0.6796892583370209,0.23984095454216003,-0.7916091978549957,0.14563888311386108,-0.2802671790122986,0.3621545732021332,-0.3266075849533081,0.504644125699997,-0.24965506792068481,0.5786366760730743,-0.17358851432800293,0.1478089690208435,-0.18376994132995605,0.374706894159317,-0.2237412929534912,0.5226077139377594,-0.17905879020690918,0.5934705436229706,-0.11890816688537598,0.1874832808971405,-0.09043556451797485,0.3592199981212616,-0.10850679874420166,0.48206040263175964,-0.09450680017471313,0.5649977028369904,-0.06322753429412842
R,0.0,0.0,-0.005797386169433594,-0.1326637864112854,0.08267971873283386,-0.27464473247528076,0.21978041529655457,-0.3535569906234741,0.34601977467536926,-0.38281911611557007,0.00509391725063324,-0.3734568953514099,0.09663218259811401,-0.6095809638500214,0.22479277849197388,-0.7087293863296509,0.3412999212741852,-0.76052126288414,0.08122813701629639,-0.37551218271255493,0.24287375807762146,-0.6051269769668579,0.32481178641319275,-0.6849038302898407,0.3625957667827606,-0.753138393163681,0.1850021481513977,-0.33282744884490967,0.4936315715312958,-0.4203849732875824,0.49642059206962585,-0.3090289831161499,0.43361154198646545,-0.24193310737609863,0.30635207891464233,-0.2607065439224243,0.5538529455661774,-0.2828044295310974,0.5410635769367218,-0.20018482208251953,0.47011879086494446,-0.14661788940429688
Y,0.0,0.0,-0.18205970525741577,-0.10269749164581299,-0.3185369670391083,-0.3132714033126831,-0.39485058188438416,-0.46666356921195984,-0.48762643337249756,-0.542252779006958,-0.10270535945892334,-0.45405304431915283,-0.0786287784576416,-0.5633308589458466,-0.08571732044219971,-0.41727110743522644,-0.09285014867782593,-0.3031191825866699,0.017848610877990723,-0.4294097125530243,0.04165387153625488,-0.5184078514575958,0.0120164155960083,-0.3378693461418152,-0.012618005275726318,-0.21831059455871582,0.12381857633590698,-0.39743518829345703,0.14747929573059082,-0.47036153078079224,0.09740930795669556,-0.3005664348602295,0.0577923059463501,-0.18566298484802246,0.22239363193511963,-0.3636949062347412,0.2934334874153137,-0.5292984545230865,0.33649206161499023,-0.6385916769504547,0.3695327043533325,-0.7508663684129715
Y,0.0,0.0,0.15095975995063782,-0.11562740802764893,0.24792185425758362,-0.3342651128768921,0.29883912205696106,-0.5107637345790863,0.3787420094013214,-0.6052601337432861,0.045483916997909546,-0.45973485708236694,-0.007299363613128662,-0.5785446465015411,0.01100960373878479,-0.4377395808696747,0.03952774405479431,-0.33370518684387207,-0.06355166435241699,-0.42614173889160156,-0.1054459810256958,-0.5155486166477203,-0.06392994523048401,-0.3526732325553894,-0.027752429246902466,-0.24761927127838135,-0.15632370114326477,-0.3867652118206024,-0.20380714535713196,-0.47982898354530334,-0.14291122555732727,-0.3363652229309082,-0.0889568030834198,-0.23079967498779297,-0.2400946170091629,-0.34572291374206543,-0.31349530816078186,-0.49903184175491333,-0.36267027258872986,-0.589040994644165,-0.4056023061275482,-0.6758090704679489
T,0.0,0.0,-0.02452695369720459,-0.0903620719909668,-0.0401875376701355,-0.19900906085968018,-0.02956259250640869,-0.2920944094657898,-0.0115242600440979,-0.36778146028518677,-0.10888272523880005,-0.20187747478485107,-0.10637122392654419,-0.33329683542251587,-0.08620667457580566,-0.4223801791667938,-0.05837363004684448,-0.4864823818206787,-0.0917314887046814,-0.17185547947883606,-0.07877498865127563,-0.3183697462081909,-0.05065560340881348,-0.4160696715116501,-0.016735613346099854,-0.4900420308113098,-0.05022698640823364,-0.13137632608413696,-0.021943509578704834,-0.26711392402648926,0.016640543937683105,-0.35499250888824463,0.055427372455596924,-0.4261201173067093,0.005429267883300781,-0.08370089530944824,0.047347426414489746,-0.16455715894699097,0.08283954858779907,-0.22589483857154846,0.11606448888778687,-0.27857908606529236
Y,0.0,0.0,0.17604297399520874,-0.04803013801574707,0.3465912938117981,-0.18585675954818726,0.44384336471557617,-0.30668318271636963,0.5083499550819397,-0.3825720250606537,0.19114625453948975,-0.3882323205471039,0.19742465019226074,-0.5006347298622131,0.17377543449401855,-0.36526840925216675,0.16401997208595276,-0.26056593656539917,0.07614696025848389,-0.40110912919044495,0.08252260088920593,-0.48173075914382935,0.07242357730865479,-0.31370365619659424,0.07110005617141724,-0.20758306980133057,-0.029743313789367676,-0.4013420641422272,-0.036020100116729736,-0.48621493577957153,-0.025022506713867188,-0.31898564100265503,-0.01215091347694397,-0.20042431354522705,-0.12871086597442627,-0.3956577777862549,-0.14213663339614868,-0.5707041919231415,-0.15422376990318298,-0.6778402775526047,-0.1636177897453308,-0.7791706621646881
D,0.0,0.0,0.0740220844745636,-0.15586042404174805,0.19625899195671082,-0.25387293100357056,0.3267362117767334,-0.2889818549156189,0.44333696365356445,-0.2855876684188843,0.21369856595993042,-0.32134783267974854,0.2676684558391571,-0.5280272662639618,0.27500879764556885,-0.6664646863937378,0.267612487077713,-0.7715995907783508,0.23495638370513916,-0.252633273601532,0.5142518877983093,-0.306843638420105,0.6484997868537903,-0.23812049627304077,0.6782825589179993,-0.17034482955932617,0.2723742127418518,-0.1561279296875,0.5647220015525818,-0.21382129192352295,0.6806473135948181,-0.1742371916770935,0.7143547534942627,-0.13574200868606567,0.32774555683135986,-0.05965012311935425,0.5379378795623779,-0.10563576221466064,0.6361727118492126,-0.10459095239639282,0.6829161047935486,-0.08988010883331299
T,0.0,0.0,0.21530205011367798,-0.08161425590515137,0.3462398648262024,-0.1795526146888733,0.4744986295700073,-0.24430829286575317,0.6082756519317627,-0.3172069191932678,0.19528120756149292,-0.36977046728134155,0.2892329692840576,-0.3960198760032654,0.38068294525146484,-0.3653011918067932,0.43569326400756836,-0.3275490999221802,0.12778085470199585,-0.3639868497848511,0.14453577995300293,-0.551277369260788,0.13686728477478027,-0.6767468750476837,0.10083633661270142,-0.7719485461711884,0.06014019250869751,-0.3348972201347351,0.05997961759567261,-0.5093976259231567,0.03821919858455658,-0.623585045337677,-0.006845906376838684,-0.7174586951732635,0.00454479455947876,-0.28158873319625854,-0.0020454078912734985,-0.420107901096344,-0.0320650190114975,-0.5138271152973175,-0.07509848475456238,-0.591404139995575
Y,0.0,0.0,0.12771117687225342,-0.13922655582427979,0.17837566137313843,-0.3749622404575348,0.19374704360961914,-0.5570218563079834,0.24814260005950928,-0.6679864823818207,-0.030764222145080566,-0.4484269320964813,-0.10047081112861633,-0.5531533658504486,-0.06424850225448608,-0.4145572781562805,-0.02018827199935913,-0.30617308616638184,-0.12795284390449524,-0.39754319190979004,-0.18647241592407227,-0.47010862827301025,-0.12575405836105347,-0.31355589628219604,-0.0678321123123169,-0.21339154243469238,-0.21141773462295532,-0.33910924196243286,-0.26472610235214233,-0.40963980555534363,-0.1906154453754425,-0.27106261253356934,-0.12273597717285156,-0.17240869998931885,-0.28431636095046997,-0.27941322326660156,-0.384026363492012,-0.41608279943466187,-0.4503915011882782,-0.492281973361969,-0.5058527588844299,-0.5639503300189972
P,0.0,0.0,0.11924782395362854,-0.06716406345367432,0.29320284724235535,-0.08588993549346924,0.43858233094215393,-0.06958228349685669,0.5590036809444427,-0.07845252752304077,0.38138338923454285,-0.2357844114303589,0.5784570872783661,-0.3012644350528717,0.7058349549770355,-0.38375256955623627,0.8086778819561005,-0.4533946365118027,0.3296354115009308,-0.18427428603172302,0.5087907612323761,0.05531567335128784,0.5810807645320892,0.218752920627594,0.6370812356472015,0.33432871103286743,0.25482097268104553,-0.0728105902671814,0.347113698720932,0.137812077999115,0.28636792302131653,0.1276339888572693,0.24275746941566467,0.08750182390213013,0.18191742897033691,0.049449801445007324,0.25622186064720154,0.24809885025024414,0.22127994894981384,0.26148611307144165,0.19783958792686462,0.24284571409225464
R,0.0,0.0,0.20352545380592346,-0.12663817405700684,0.3218472898006439,-0.23006373643875122,0.44507625699043274,-0.27779823541641235,0.538696676492691,-0.34008562564849854,0.1465885043144226,-0.47837287187576294,0.23925086855888367,-0.63938969373703,0.3372962772846222,-0.7283751964569092,0.4297317564487457,-0.7865964770317078,0.08346983790397644,-0.4633633494377136,0.18927791714668274,-0.6506296992301941,0.257590115070343,-0.7331009805202484,0.313581258058548,-0.8119884431362152,0.040059059858322144,-0.40656569600105286,0.31399837136268616,-0.46813294291496277,0.3636428415775299,-0.3369975686073303,0.3278287947177887,-0.2599185109138489,0.03788164258003235,-0.34023070335388184,0.2830374538898468,-0.3332254886627197,0.3617858588695526,-0.2779700756072998,0.3673095405101776,-0.2678641080856323
